G,L2,R2,W3,cg_R1,cg_R2,S11_Linear,S11_Real,S11_Img
145,40,18,14,40,34,0.36595959,0.096729691220955,-0.35293904344632
145,40,18,14,40,41,0.38173592,0.087433950544358,-0.37158689860676
145,40,18,14,40,48,0.40323285,0.080601667202239,-0.39506600672014
145,40,18,14,40,55,0.4265653,0.079357198142793,-0.41902479306414
145,40,18,9,40,20,0.3745306,0.1619003976947,-0.33753322221039
145,40,18,9,40,27,0.38521412,0.15820088376625,-0.35109308893936
145,40,18,9,40,34,0.3995718,0.15727481088769,-0.36724007107334
145,40,18,9,40,41,0.41533532,0.16109723852762,-0.38277943860089
145,40,18,9,40,48,0.43335899,0.16854143517541,-0.39922591582346
145,40,18,9,40,55,0.44827718,0.17949519936574,-0.41076462881223
145,40,20,19,40,20,0.29365865,0.097394923494535,-0.27703606652229
145,40,20,19,40,27,0.28839992,0.081613258758728,-0.27661097365016
145,40,20,19,40,34,0.28452389,0.062891606076485,-0.27747957308312
145,40,20,19,40,41,0.28386572,0.041185707549443,-0.28084304818582
145,40,20,19,40,48,0.28741003,0.015777622541387,-0.28692181706947
145,40,20,19,40,55,0.29649206,-0.011811300402482,-0.29611462387216
145,40,20,14,40,20,0.33217734,0.1177868992088,-0.31053913048237
145,40,20,14,40,27,0.33558475,0.10389945092731,-0.31906762159785
145,40,20,14,40,34,0.34299367,0.089053160970266,-0.33122353588237
145,40,20,14,40,41,0.35587209,0.075386744597715,-0.34779546045743
145,40,20,14,40,48,0.37522925,0.062481089821071,-0.36996591160319
145,40,20,14,40,55,0.39818444,0.054316250314585,-0.39436231175808
145,40,20,9,40,20,0.36008338,0.15378046204474,-0.32538961251612
145,40,20,9,40,27,0.36917102,0.14704234667159,-0.3384860927388
145,40,20,9,40,34,0.38237508,0.14290466764274,-0.35458876225316
145,40,20,9,40,41,0.39827089,0.14320504939032,-0.37159594889629
145,40,20,9,40,48,0.41788132,0.14702673034774,-0.39115459429045
145,40,20,9,40,55,0.43524475,0.15561100867328,-0.40647612844097
150,40,16,19,40,20,0.37567677,0.11846898407979,-0.35646692524287
150,40,16,19,40,27,0.37399527,0.10169461220013,-0.35986955807359
150,40,16,19,40,34,0.37513883,0.082320545334564,-0.36596234053727
150,40,16,19,40,41,0.38302908,0.061241047145886,-0.37805139048383
150,40,16,19,40,48,0.3953599,0.037794479536407,-0.3934481781019
150,40,16,19,40,55,0.41575512,0.015667764038039,-0.41522519344544
150,40,16,14,40,20,0.43105133,0.14482984443151,-0.40597847758084
150,40,16,14,40,27,0.44041019,0.13443412550674,-0.41936434608866
150,40,16,14,40,34,0.45416961,0.12601146367837,-0.43628507618251
150,40,16,14,40,41,0.47267326,0.1215515887414,-0.45667046879545
150,40,16,14,40,48,0.49425545,0.12034229496819,-0.47919007801382
150,40,16,14,40,55,0.5167058,0.12515431740909,-0.50103134815205
150,40,16,9,40,20,0.46571467,0.19186075320759,-0.42435693320595
150,40,16,9,40,27,0.4782784,0.19149173629459,-0.4382618509575
150,40,16,9,40,34,0.49246884,0.19462504470059,-0.45235710617438
150,40,16,9,40,41,0.506575,0.20175319608436,-0.46462842822371
150,40,18,9,40,48,0.52021567,0.2113122548241,-0.47531618796193
150,40,18,9,40,55,0.53051878,0.22207910660246,-0.48175017282538
150,40,18,19,40,20,0.36234987,0.12354980599705,-0.34057957039805
150,40,18,19,40,27,0.35756214,0.10729876040504,-0.34103611135756
150,40,18,19,40,34,0.35382777,0.087653073859522,-0.3427641072587
150,40,18,19,40,41,0.35549201,0.065056566469264,-0.34945284736685
150,40,18,19,40,48,0.36079998,0.038549367880562,-0.35868223185813
150,40,18,19,40,55,0.37424905,0.010302743078667,-0.3739859582568
150,40,18,14,40,20,0.41349839,0.14021626513903,-0.38898676777531
150,40,18,14,40,27,0.41993819,0.1271490667621,-0.40020517642134
150,40,18,14,40,34,0.43068577,0.11445653364058,-0.41515818877473
150,40,18,14,40,41,0.44737205,0.10504634237549,-0.43477907863559
150,40,18,14,40,48,0.46864677,0.097561076230329,-0.45820393592216
150,40,18,14,40,55,0.49321606,0.096540840144213,-0.48336873621473
150,40,18,9,40,20,0.45138555,0.18097718814117,-0.41351629355375
150,40,18,9,40,27,0.46327979,0.17783472531934,-0.42778083075594
150,40,18,9,40,34,0.47779796,0.17783902451077,-0.44344403181788
150,40,18,9,40,41,0.4932236,0.18244765855041,-0.45819183522334
150,40,18,9,40,48,0.50922151,0.19043816097964,-0.47220161819267
150,40,18,9,40,55,0.52249955,0.20103149269184,-0.48219609783035
150,40,20,19,40,20,0.35243615,0.13353251391298,-0.32608727195367
150,40,20,19,40,27,0.34504592,0.11860489444709,-0.32395355776541
150,40,20,19,40,34,0.33731384,0.10017294899364,-0.32204473286253
150,40,20,19,40,41,0.33197171,0.077449634398984,-0.32277739710946
150,40,20,19,40,48,0.32900047,0.050502150377068,-0.325072163643
150,40,20,19,40,55,0.3326653,0.019575570040999,-0.33204737644977
150,40,20,14,40,20,0.39599412,0.14018883235548,-0.37033522344716
150,40,20,14,40,27,0.39868504,0.12566637029504,-0.37834449335249
150,40,20,14,40,34,0.40498288,0.10931952341505,-0.38992253962732
150,40,20,14,40,41,0.41784409,0.094284739717712,-0.40701294877521
150,40,20,14,40,48,0.43616089,0.079745437758112,-0.42868202252559
150,40,20,14,40,55,0.46092355,0.070578330575901,-0.45521854958785
150,40,20,9,40,20,0.43477689,0.17239069487006,-0.39913954226163
150,40,20,9,40,27,0.44490676,0.16612750642932,-0.41272369313948
150,40,20,9,40,34,0.45881325,0.16223256831652,-0.42915546443768
150,40,20,9,40,41,0.47528636,0.16299606431469,-0.44641760160633
150,40,20,9,40,48,0.49343091,0.16738554332291,-0.46408695579224
150,40,20,9,40,55,0.51031613,0.17640103748189,-0.47873774132655
155,40,16,19,40,20,0.40262368,0.14506711042311,-0.37554931982573
155,40,16,19,40,27,0.39906924,0.12728722168686,-0.37820904126528
155,40,16,19,40,34,0.39822533,0.10622207892818,-0.38378923127217
155,40,16,19,40,41,0.40436181,0.082634192367536,-0.39581777593189
155,40,16,19,40,48,0.4153599,0.05684926471153,-0.41141626503353
155,40,16,19,40,55,0.43565688,0.032013258836645,-0.43433827634737
155,40,16,14,40,20,0.46936637,0.16453202267153,-0.43955093728427
155,40,16,14,40,27,0.47917347,0.1539674382889,-0.45371357395322
155,40,16,14,40,34,0.49372988,0.14482116933144,-0.47192105334239
155,40,16,14,40,41,0.5135621,0.140912038681,-0.4936841921536
155,40,16,14,40,48,0.5358338,0.14026433713645,-0.51686838100637
155,40,16,14,40,55,0.55854378,0.14594569017712,-0.53873260134456
155,40,16,9,40,20,0.51569329,0.21510219786424,-0.46865379007067
155,40,16,9,40,27,0.52868084,0.21568248646315,-0.48262200470242
155,40,16,9,40,34,0.54309961,0.21965331653227,-0.49660502710346
155,40,16,9,40,41,0.55697267,0.22736458634176,-0.50832868366692
155,40,18,9,40,48,0.56952981,0.23684744640275,-0.51780366785114
155,40,18,9,40,55,0.57822622,0.24702490780693,-0.52266364937567
155,40,18,19,40,20,0.39093859,0.15454258261645,-0.35903786668321
155,40,18,19,40,27,0.38345125,0.13761857756948,-0.35787671752385
155,40,18,19,40,34,0.37713339,0.11686997111766,-0.35855864074978
155,40,18,19,40,41,0.37542603,0.09160699579104,-0.36407655430084
155,40,18,19,40,48,0.37757079,0.062403423171467,-0.37237696413022
155,40,18,19,40,55,0.38866931,0.030890437331449,-0.387420599775
155,40,18,14,40,20,0.44956067,0.16109989293,-0.41967808433441
155,40,18,14,40,27,0.45577668,0.14740567604126,-0.43124913266615
155,40,18,14,40,34,0.46689377,0.13375801742722,-0.44726756428618
155,40,18,14,40,41,0.48475041,0.12357457949865,-0.46861898959697
155,40,18,14,40,48,0.50711884,0.11608861889876,-0.49341989467935
155,40,18,14,40,55,0.53245968,0.11550078749985,-0.51937979681589
155,40,18,9,40,20,0.49943383,0.20319217739757,-0.45620401322212
155,40,18,9,40,27,0.51199221,0.20073038078871,-0.4709497833215
155,40,18,9,40,34,0.52714606,0.2016033124774,-0.48698120668541
155,40,18,9,40,41,0.54299434,0.20709429538,-0.50181785045943
155,40,18,9,40,48,0.55843264,0.21535403667456,-0.51506649405018
155,40,18,9,40,55,0.57027891,0.22559531346668,-0.5235719963754
155,40,20,19,40,20,0.38478238,0.16909620673445,-0.34553345412976
155,40,20,19,40,27,0.3749747,0.15431211608848,-0.34168044394453
155,40,20,19,40,34,0.36396933,0.13539152876533,-0.33781857193497
155,40,20,19,40,41,0.35449271,0.1108041585944,-0.33672643824862
155,40,20,19,40,48,0.34639813,0.081649050665995,-0.33663670205855
155,40,20,19,40,55,0.34467842,0.047318646522502,-0.34140863229509
155,40,20,14,40,20,0.4307669,0.16402118145102,-0.39829174301466
155,40,20,14,40,27,0.4322701,0.14810049107223,-0.40608547510648
155,40,20,14,40,34,0.43792727,0.13035822884593,-0.41804835109742
155,40,20,14,40,41,0.45123729,0.11358493300891,-0.43665080650686
155,40,20,14,40,48,0.47018279,0.097909047850689,-0.45973761648967
155,40,20,14,40,55,0.49579694,0.087968219113054,-0.487619042521
155,40,20,9,40,20,0.48068343,0.19414793458699,-0.43971249797428
155,40,20,9,40,27,0.491642,0.1878955192464,-0.45428248621761
155,40,20,9,40,34,0.50632065,0.18445431024036,-0.47145245519403
155,40,20,9,40,41,0.52375929,0.18600487444168,-0.48949111545983
155,40,20,9,40,48,0.54194752,0.19106097064509,-0.50696135109629
155,40,20,9,40,55,0.55777209,0.20023160660432,-0.52035604321695
140,40,16,19,50,20,0.20776167,0.081004971175429,-0.18920849157883
140,40,16,19,50,27,0.20771171,0.061117076188404,-0.19713061747659
140,40,16,19,50,34,0.21330103,0.038890499562216,-0.20904847218104
140,40,16,19,50,41,0.22593439,0.016212691838336,-0.22514239727731
140,40,16,19,50,48,0.24620735,-0.0070671648168561,-0.24609985321824
140,40,16,19,50,55,0.27439782,-0.028772246473249,-0.27280490640361
140,40,16,14,50,20,0.24659554,0.12087905330659,-0.21195869403244
140,40,16,14,50,27,0.25513245,0.10757501836533,-0.22927225018044
140,40,16,14,50,34,0.27023708,0.095229805212719,-0.25165286703321
140,40,16,14,50,41,0.29200531,0.086672783691976,-0.27820262249185
140,40,16,14,50,48,0.32029418,0.082829002849991,-0.30916292125311
140,40,16,14,50,55,0.35287065,0.086357813784671,-0.34209599991869
140,40,16,9,50,20,0.27434069,0.16817370784093,-0.21248867123371
140,40,16,9,50,27,0.28739093,0.16448176212078,-0.23247868858922
140,40,16,9,50,34,0.30635356,0.16494729660963,-0.25594459402388
140,40,16,9,50,41,0.3297538,0.1717155531457,-0.28005034258496
140,40,18,9,50,48,0.35601743,0.18438765960198,-0.30360777380322
140,40,18,9,50,55,0.38223097,0.20324357169337,-0.32309836731864
140,40,18,19,50,20,0.19412911,0.081271258374565,-0.17376176452494
140,40,18,19,50,27,0.19074891,0.060989345173473,-0.17903956153868
140,40,18,19,50,34,0.19172609,0.038278458212821,-0.18696377555066
140,40,18,19,50,41,0.19984597,0.013283994860152,-0.19912448844109
140,40,18,19,50,48,0.21619257,-0.013061016117459,-0.21578923292392
140,40,18,19,50,55,0.24040499,-0.039104335878191,-0.23710792695837
140,40,18,14,50,20,0.23125995,0.11571617075359,-0.19683432558421
140,40,18,14,50,27,0.23651751,0.10034113242556,-0.21177854522941
140,40,18,14,50,34,0.24820606,0.085054235658567,-0.23171371821628
140,40,18,14,50,41,0.26696557,0.071649767064705,-0.25643215324591
140,40,18,14,50,48,0.29336146,0.061977405804666,-0.28647871481434
140,40,18,14,50,55,0.32582832,0.05881202774528,-0.32043907002827
140,40,18,9,50,20,0.26053629,0.1598850920534,-0.20107978048575
140,40,18,9,50,27,0.27090235,0.15300605425292,-0.22002999166054
140,40,18,9,50,34,0.28810283,0.14997918569575,-0.24355779760223
140,40,18,9,50,41,0.31025678,0.15221470018929,-0.26878278426794
140,40,18,9,50,48,0.33716533,0.16115530079451,-0.29521371917854
140,40,18,9,50,55,0.36531878,0.17718496958162,-0.31891331912477
140,40,20,19,50,20,0.18192996,0.085219506781257,-0.15760638857321
140,40,20,19,50,27,0.17419724,0.06506578414788,-0.15923761263274
140,40,20,19,50,34,0.17005985,0.041958918380045,-0.16346410178894
140,40,20,19,50,41,0.17218423,0.016043951020089,-0.17095596490743
140,40,20,19,50,48,0.1824286,-0.012142751899835,-0.18199275522771
140,40,20,19,50,55,0.20166248,-0.041317439603315,-0.19728496202624
140,40,20,14,50,20,0.216327,0.11354263870243,-0.18027283732669
140,40,20,14,50,27,0.21683332,0.095945408195047,-0.19152133189259
140,40,20,14,50,34,0.2237756,0.077714287020965,-0.20801556784638
140,40,20,14,50,41,0.23823889,0.060053234307139,-0.2296072111413
140,40,20,14,50,48,0.26115049,0.044316123916154,-0.25703307141344
140,40,20,14,50,55,0.29186812,0.033343382825688,-0.28991496228504
140,40,20,9,50,20,0.24548183,0.15258872667569,-0.18709689474229
140,40,20,9,50,27,0.25294315,0.14304325527856,-0.20463829358154
140,40,20,9,50,34,0.26658337,0.1352883975014,-0.22692200047288
140,40,20,9,50,41,0.28682783,0.13258628564289,-0.25258070493218
140,40,20,9,50,48,0.31333099,0.13610790780313,-0.28122341503925
140,40,20,9,50,55,0.34294934,0.14735980727151,-0.30914780854862
145,40,16,19,50,20,0.3047632,0.083001657781394,-0.29323361816977
145,40,16,19,50,27,0.30600578,0.065754776284507,-0.2988574375579
145,40,16,19,50,34,0.31130138,0.045880719872755,-0.30789212143495
145,40,16,19,50,41,0.32151623,0.02447514103983,-0.32053486085365
145,40,16,19,50,48,0.33808716,0.0014077167424495,-0.3379378043346
145,40,16,19,50,55,0.36131706,-0.020082167772743,-0.36041444176507
145,40,16,14,50,20,0.34731455,0.1130080591954,-0.32833615899003
145,40,16,14,50,27,0.35829364,0.10194397817599,-0.3434551915361
145,40,16,14,50,34,0.37508889,0.09187803057535,-0.36366083081707
145,40,16,14,50,41,0.39696377,0.085568651688867,-0.38761826599173
145,40,16,14,50,48,0.42406859,0.084134853904714,-0.41556026619972
145,40,16,14,50,55,0.45235864,0.090073165275607,-0.44311998313544
145,40,16,9,50,20,0.37479609,0.15860078893628,-0.33935566982703
145,40,16,9,50,27,0.38982489,0.15792915175167,-0.35626195436801
145,40,16,9,50,34,0.40919288,0.16171905703074,-0.37581283880454
145,40,16,9,50,41,0.42980842,0.17131499215442,-0.39416318539856
145,40,18,9,50,48,0.45093632,0.18622446238778,-0.41067688118866
145,40,18,9,50,55,0.46785134,0.2044064949855,-0.4208282217642
145,40,18,19,50,20,0.29134749,0.085722957931162,-0.27843901155269
145,40,18,19,50,27,0.28960809,0.068461425604358,-0.28139938220763
145,40,18,19,50,34,0.29059049,0.048654938533869,-0.28648235819373
145,40,18,19,50,41,0.29603562,0.025463194181108,-0.29489927049649
145,40,18,19,50,48,0.30687212,-0.000072128867905811,-0.30675753340054
145,40,18,19,50,55,0.32453181,-0.026024643800775,-0.32320810911225
145,40,18,14,50,20,0.33115552,0.10867293412687,-0.312731846733
145,40,18,14,50,27,0.33884883,0.095087869298488,-0.32519614881123
145,40,18,14,50,34,0.35241287,0.081930523538151,-0.34275282416377
145,40,18,14,50,41,0.37178841,0.070152670907636,-0.36510117067349
145,40,18,14,50,48,0.39770654,0.062185585831252,-0.39273876645432
145,40,18,14,50,55,0.42664775,0.060886826985812,-0.42207595940313
145,40,18,9,50,20,0.36018158,0.14891435350952,-0.32771467396859
145,40,18,9,50,27,0.37358804,0.14465467915645,-0.34430021851031
145,40,18,9,50,34,0.39240322,0.14490361727111,-0.36460325806584
145,40,18,9,50,41,0.41361899,0.15021965824564,-0.38535717506593
145,40,18,9,50,48,0.43697888,0.16207513120354,-0.40580891458669
145,40,18,9,50,55,0.45699871,0.17861263481574,-0.4206486699418
145,40,20,19,50,20,0.27919533,0.092048441572204,-0.26356301391791
145,40,20,19,50,27,0.27448361,0.075541517105971,-0.26388027115715
145,40,20,19,50,34,0.27110255,0.055905445352753,-0.26527371915099
145,40,20,19,50,41,0.27081954,0.032612901673312,-0.26882654166371
145,40,20,19,50,48,0.27520611,0.0064764435388102,-0.27504749994993
145,40,20,19,50,55,0.28580803,-0.02180229060422,-0.28476650627263
145,40,20,14,50,20,0.31442413,0.10797107215323,-0.29520290618252
145,40,20,14,50,27,0.31855392,0.092612563871393,-0.30474563595089
145,40,20,14,50,34,0.32729257,0.076009484899295,-0.31833336693046
145,40,20,14,50,41,0.34248243,0.059552732770124,-0.33726285162255
145,40,20,14,50,48,0.36482826,0.044667060906577,-0.36202882896244
145,40,20,14,50,55,0.39289588,0.034762064942384,-0.39116211789325
145,40,20,9,50,20,0.34372546,0.14138613634642,-0.31302559738963
145,40,20,9,50,27,0.35491417,0.13386201210316,-0.32853385709243
145,40,20,9,50,34,0.37154793,0.12864568573677,-0.34849171060058
145,40,20,9,50,41,0.39249832,0.12881463819616,-0.37074092210919
145,40,20,9,50,48,0.41727004,0.13548046745741,-0.3946635578573
145,40,20,9,50,55,0.44088664,0.14865780335809,-0.4150596617879
150,40,16,19,50,20,0.36722604,0.11327718555999,-0.34927798321323
150,40,16,19,50,27,0.3657528,0.096232242322371,-0.35282797618959
150,40,16,19,50,34,0.36726934,0.076259236112762,-0.35922228001514
150,40,16,19,50,41,0.37377524,0.05397560011975,-0.36979676373127
150,40,16,19,50,48,0.38661128,0.029450176253149,-0.38537300877535
150,40,16,19,50,55,0.40677908,0.0055408676000995,-0.40648989754782
150,40,16,14,50,20,0.41917935,0.13422306458903,-0.39709735736729
150,40,16,14,50,27,0.42950002,0.12277070148095,-0.41155201756193
150,40,16,14,50,34,0.4451716,0.11289500723576,-0.4305535698347
150,40,16,14,50,41,0.46610688,0.10688044426114,-0.45354700203765
150,40,16,14,50,48,0.49201794,0.10599423741016,-0.48020158439157
150,40,16,14,50,55,0.51866571,0.1123565915384,-0.5059421917509
150,40,16,9,50,20,0.4562416,0.18002191907301,-0.41922187545364
150,40,16,9,50,27,0.47094528,0.18029982694483,-0.43505299711184
150,40,16,9,50,34,0.48832716,0.18489815836133,-0.45193759958096
150,40,16,9,50,41,0.50590558,0.19438446185476,-0.46701774734375
150,40,18,9,50,48,0.52285001,0.2085310375846,-0.47940153422922
150,40,18,9,50,55,0.53483161,0.22429137542692,-0.48547551982765
150,40,18,19,50,20,0.3557116,0.11938363134313,-0.33502716060584
150,40,18,19,50,27,0.35159647,0.10315527264773,-0.3360702970976
150,40,18,19,50,34,0.34838576,0.083784779653716,-0.33811306734422
150,40,18,19,50,41,0.348523,0.059996017426742,-0.34327287967552
150,40,18,19,50,48,0.3543552,0.033502300530459,-0.35269974825077
150,40,18,19,50,55,0.36690568,0.0050080927936237,-0.36674061255955
150,40,18,14,50,20,0.40193557,0.13152462736252,-0.37979742592191
150,40,18,14,50,27,0.40871459,0.11733567243307,-0.39149035926415
150,40,18,14,50,34,0.42073155,0.10379968014432,-0.40768200348754
150,40,18,14,50,41,0.43875572,0.091737298751856,-0.42895356367791
150,40,18,14,50,48,0.46359714,0.083591512228101,-0.45577077746565
150,40,18,14,50,55,0.49193707,0.082534888371798,-0.48455226781547
150,40,18,9,50,20,0.44048227,0.16985161213668,-0.40641705714069
150,40,18,9,50,27,0.45435963,0.16633461074439,-0.42280869038856
150,40,18,9,50,34,0.47186429,0.16737384055559,-0.44115021633942
150,40,18,9,50,41,0.49067393,0.17303551480642,-0.45908575531404
150,40,18,9,50,48,0.51063978,0.18477909547854,-0.47593832034
150,40,18,9,50,55,0.52652475,0.20015318056077,-0.48689447091247
150,40,20,19,50,20,0.34680376,0.12940524578245,-0.32169562710159
150,40,20,19,50,27,0.34011972,0.11429284964916,-0.32027473371088
150,40,20,19,50,34,0.33315799,0.096247391312921,-0.31888738920872
150,40,20,19,50,41,0.32789502,0.073414794538187,-0.31951316639334
150,40,20,19,50,48,0.32534521,0.046851155852721,-0.32190191967628
150,40,20,19,50,55,0.32804896,0.016828178814511,-0.32755629529921
150,40,20,14,50,20,0.38492578,0.13309427111892,-0.36117447382835
150,40,20,14,50,27,0.38783732,0.11790006847219,-0.36946781330185
150,40,20,14,50,34,0.39429221,0.10049341516439,-0.38124463213811
150,40,20,14,50,41,0.4075784,0.083147531459482,-0.39894495162484
150,40,20,14,50,48,0.42827597,0.066994339005062,-0.42284850274366
150,40,20,14,50,55,0.45558642,0.056432443566173,-0.45173852839889
150,40,20,9,50,20,0.4227279,0.1620054916464,-0.39045231287347
150,40,20,9,50,27,0.43427455,0.15493595421709,-0.40569232557613
150,40,20,9,50,34,0.45049422,0.15050144880912,-0.42458578071334
150,40,20,9,50,41,0.4700503,0.15114553202189,-0.44502111043556
150,40,20,9,50,48,0.49253837,0.15811763034394,-0.46634478209465
150,40,20,9,50,55,0.51284449,0.17104057087553,-0.48331606946472
155,40,16,19,50,20,0.39973602,0.14355713761657,-0.37302480251715
155,40,16,19,50,27,0.39623254,0.12633694473489,-0.37552443685312
155,40,16,19,50,34,0.39479848,0.10508047958805,-0.38054212846523
155,40,16,19,50,41,0.39866862,0.081346865889592,-0.3902675606256
155,40,16,19,50,48,0.40825191,0.054485131552578,-0.40456957741159
155,40,16,19,50,55,0.42628667,0.027921211161652,-0.42526121076851
155,40,16,14,50,20,0.46033453,0.15682274656656,-0.43276518405669
155,40,16,14,50,27,0.4704212,0.14531302916349,-0.4473626932424
155,40,16,14,50,34,0.48595059,0.13504459467772,-0.46671079089982
155,40,16,14,50,41,0.50714896,0.12912612062191,-0.49024344901219
155,40,16,14,50,48,0.53251873,0.1281721671611,-0.51652533570446
155,40,16,14,50,55,0.55843305,0.13451266910859,-0.5414852056832
155,40,16,9,50,20,0.50797309,0.20507142765143,-0.46469512699851
155,40,16,9,50,27,0.52246763,0.20589270377301,-0.48011464002316
155,40,16,9,50,34,0.53923118,0.21094335268699,-0.49614707205014
155,40,16,9,50,41,0.55561851,0.22063652893034,-0.50978683208475
155,40,18,9,50,48,0.57023168,0.23356249220008,-0.52004649508416
155,40,18,9,50,55,0.57973677,0.24728366268634,-0.52421351181573
155,40,18,19,50,20,0.39047011,0.15310441890134,-0.35912730271717
155,40,18,19,50,27,0.38380776,0.13694576941131,-0.35849483983917
155,40,18,19,50,34,0.37746418,0.11703440915143,-0.35883835991375
155,40,18,19,50,41,0.37413579,0.092148434896481,-0.36260175577799
155,40,18,19,50,48,0.37534676,0.063523029468601,-0.36992848396942
155,40,18,19,50,55,0.38370692,0.032080382431592,-0.38235025686564
155,40,18,14,50,20,0.44192584,0.15569151266144,-0.41356594951187
155,40,18,14,50,27,0.44805302,0.14118230053113,-0.4251943108175
155,40,18,14,50,34,0.45941877,0.12675178677912,-0.44152929670741
155,40,18,14,50,41,0.47738951,0.11389290736609,-0.46347824714322
155,40,18,14,50,48,0.50206334,0.10549233507815,-0.49059108856862
155,40,18,14,50,55,0.53014165,0.10423635630705,-0.51931764753602
155,40,18,9,50,20,0.4912621,0.19405175440551,-0.45127933768458
155,40,18,9,50,27,0.50505825,0.19132922632793,-0.46735326918824
155,40,18,9,50,34,0.52235716,0.19281543643956,-0.48536051466829
155,40,18,9,50,41,0.54054645,0.19883679074804,-0.50248577036045
155,40,18,9,50,48,0.55874798,0.21040096251065,-0.51741903034462
155,40,18,9,50,55,0.57227317,0.224409676229,-0.52623306248414
155,40,20,19,50,20,0.38499808,0.1664364932424,-0.34704830923354
155,40,20,19,50,27,0.37624846,0.15210013265709,-0.34403923485454
155,40,20,19,50,34,0.36610312,0.13437052736439,-0.34049184197141
155,40,20,19,50,41,0.35681537,0.11107603767001,-0.33906046674038
155,40,20,19,50,48,0.34872438,0.083321132578857,-0.33862081696458
155,40,20,19,50,55,0.3450756,0.050744879260606,-0.3413233733181
155,40,20,14,50,20,0.4243897,0.15991016810746,-0.39308252606169
155,40,20,14,50,27,0.42565134,0.1435380499967,-0.40069459807841
155,40,20,14,50,34,0.43077465,0.12546411046644,-0.41207055548225
155,40,20,14,50,41,0.44310927,0.10650907625647,-0.43006032610882
155,40,20,14,50,48,0.46312863,0.089208706890699,-0.45430945134007
155,40,20,14,50,55,0.49007586,0.077357913828874,-0.48359025528025
155,40,20,9,50,20,0.47166502,0.18586402231162,-0.43348122594136
155,40,20,9,50,27,0.48330695,0.17886381162034,-0.4489508631347
155,40,20,9,50,34,0.49946866,0.17482779346154,-0.4677873781116
155,40,20,9,50,41,0.51903881,0.17597449644626,-0.48814592817567
155,40,20,9,50,48,0.54051745,0.18320423588799,-0.50829286708436
155,40,20,9,50,55,0.55898751,0.19549192027874,-0.52340865938035
140,43,16,19,30,20,0.17985338,0.062139129158403,-0.16817441315673
140,43,16,19,30,27,0.17142096,0.047443158901974,-0.164258213083
140,43,16,19,30,34,0.16427791,0.030714796008091,-0.16109174098668
140,43,16,19,30,41,0.15924001,0.010806751194571,-0.1587757221274
140,43,16,19,30,48,0.15778077,-0.011672096339068,-0.15734835078563
140,43,16,19,30,55,0.16090013,-0.037625181440663,-0.1562911258677
140,43,16,14,30,20,0.26156093,0.11813600077332,-0.23200623084493
140,43,16,14,30,27,0.26140126,0.1046950950807,-0.23834971201941
140,43,16,14,30,34,0.26439402,0.090706220891299,-0.24742394890104
140,43,16,14,30,41,0.27113399,0.07606729250629,-0.25959258197607
140,43,16,14,30,48,0.28163425,0.061926093753618,-0.27432326137155
140,43,16,14,30,55,0.29585549,0.048409378832892,-0.29164413055594
140,43,16,9,30,20,0.31105002,0.18873321051597,-0.24449564060902
140,43,16,9,30,27,0.31626541,0.18263814584662,-0.2558152361844
140,43,16,9,30,34,0.32317339,0.17732958331876,-0.26803895530637
140,43,16,9,30,41,0.33349333,0.17425515598355,-0.28255924439477
140,43,18,9,30,48,0.34530392,0.17335800878054,-0.29712715624978
140,43,18,9,30,55,0.35955681,0.17531365126465,-0.31274968969189
140,43,18,19,30,20,0.16387143,0.063223337392964,-0.15041893517274
140,43,18,19,30,27,0.153552,0.049514237241004,-0.14471271137857
140,43,18,19,30,34,0.14380802,0.033802195627459,-0.13934152222667
140,43,18,19,30,41,0.13510805,0.014494830202957,-0.13416027797444
140,43,18,19,30,48,0.12930484,-0.0076473282751502,-0.12907729047785
140,43,18,19,30,55,0.12838996,-0.033081543414007,-0.12381490637343
140,43,18,14,30,20,0.24479908,0.11007823001583,-0.21730154338909
140,43,18,14,30,27,0.24284013,0.095590513681659,-0.222107627151
140,43,18,14,30,34,0.2436273,0.080379395017073,-0.22909398648933
140,43,18,14,30,41,0.2478855,0.063471922092547,-0.23900449328459
140,43,18,14,30,48,0.2563543,0.046166183823087,-0.2517998474255
140,43,18,14,30,55,0.26924347,0.028658580580759,-0.26755181422187
140,43,18,9,30,20,0.29859764,0.17824381350921,-0.23688990846259
140,43,18,9,30,27,0.30237897,0.17041241144235,-0.24743623275111
140,43,18,9,30,34,0.30847222,0.16348951370623,-0.25950456110954
140,43,18,9,30,41,0.31784371,0.15801275207059,-0.27404140004195
140,43,18,9,30,48,0.33008405,0.15490415983804,-0.29008753221483
140,43,18,9,30,55,0.34439564,0.15426781682468,-0.30684039446291
140,43,20,19,30,20,0.15070934,0.06894280254309,-0.13284468535483
140,43,20,19,30,27,0.13875006,0.05653453333321,-0.12561471633407
140,43,20,19,30,34,0.12603263,0.042107924376131,-0.11787707017056
140,43,20,19,30,41,0.11324463,0.024117723495356,-0.11012037293572
140,43,20,19,30,48,0.10200422,0.0033160748104179,-0.10186468620627
140,43,20,19,30,55,0.095378792,-0.020697923620374,-0.092919630669416
140,43,20,14,30,20,0.22731507,0.10501717463837,-0.20018478005868
140,43,20,14,30,27,0.22302108,0.089899417117599,-0.20292533493751
140,43,20,14,30,34,0.22064455,0.073464105292636,-0.20711846864535
140,43,20,14,30,41,0.2217923,0.054651028977084,-0.2143256724573
